idedomun;IDH_ingpc;;;;;;;;;;;;;;;;;;
31030;5896;;;;;;;;;;;;;;;;;;
31031;5562;;;;;;;;;;;;;;;;;;
31032;5935;;;;;;;;;;;;;;;;;;
31033;8116;;;;;;;;;;;;;;;;;;
31034;7553;;;;;;;;;;;;;;;;;;
31035;7583;;;;;;;;;;;;;;;;;;
31036;7717;;;;;;;;;;;;;;;;;;
31037;7271;;;;;;;;;;;;;;;;;;
31038;8402;;;;;;;;;;;;;;;;;;
31039;9501;;;;;;;;;;;;;;;;;;
31040;9553;;;;;;;;;;;;;;;;;;
31041;10666;;;;;;;;;;;;;;;;;;
31042;6391;;;;;;;;;;;;;;;;;;
31043;4032;;;;;;;;;;;;;;;;;;
31044;7198;;;;;;;;;;;;;;;;;;
31045;10897;;;;;;;;;;;;;;;;;;
31046;7112;;;;;;;;;;;;;;;;;;
31047;6095;;;;;;;;;;;;;;;;;;
31048;8393;;;;;;;;;;;;;;;;;;
31049;5279;;;;;;;;;;;;;;;;;;
31050;19878;;;;;;;;;;;;;;;;;;
31051;11630;;;;;;;;;;;;;;;;;;
31052;9064;;;;;;;;;;;;;;;;;;
31053;8409;;;;;;;;;;;;;;;;;;
31054;10027;;;;;;;;;;;;;;;;;;
31055;6526;;;;;;;;;;;;;;;;;;
31056;7098;;;;;;;;;;;;;;;;;;
31057;6015;;;;;;;;;;;;;;;;;;
31058;7299;;;;;;;;;;;;;;;;;;
31059;12322;;;;;;;;;;;;;;;;;;
31060;4936;;;;;;;;;;;;;;;;;;
31061;9834;;;;;;;;;;;;;;;;;;
31062;7671;;;;;;;;;;;;;;;;;;
31063;8070;;;;;;;;;;;;;;;;;;
31064;8065;;;;;;;;;;;;;;;;;;
31065;10592;;;;;;;;;;;;;;;;;;
31066;6554;;;;;;;;;;;;;;;;;;
31067;7694;;;;;;;;;;;;;;;;;;
31068;7749;;;;;;;;;;;;;;;;;;
31069;5184;;;;;;;;;;;;;;;;;;
31070;7822;;;;;;;;;;;;;;;;;;
31071;5250;;;;;;;;;;;;;;;;;;
31072;7572;;;;;;;;;;;;;;;;;;
31073;4178;;;;;;;;;;;;;;;;;;
31074;9548;;;;;;;;;;;;;;;;;;
31075;6257;;;;;;;;;;;;;;;;;;
31076;8496;;;;;;;;;;;;;;;;;;
31077;7018;;;;;;;;;;;;;;;;;;
31078;8117;;;;;;;;;;;;;;;;;;
31079;7643;;;;;;;;;;;;;;;;;;
31080;7029;;;;;;;;;;;;;;;;;;
31081;5438;;;;;;;;;;;;;;;;;;
31082;11768;;;;;;;;;;;;;;;;;;
31083;9978;;;;;;;;;;;;;;;;;;
31084;7067;;;;;;;;;;;;;;;;;;
31085;5660;;;;;;;;;;;;;;;;;;
31086;7509;;;;;;;;;;;;;;;;;;
31087;6916;;;;;;;;;;;;;;;;;;
31088;6681;;;;;;;;;;;;;;;;;;
31089;10031;;;;;;;;;;;;;;;;;;
31090;7502;;;;;;;;;;;;;;;;;;
31091;6243;;;;;;;;;;;;;;;;;;
31092;4648;;;;;;;;;;;;;;;;;;
31093;11013;;;;;;;;;;;;;;;;;;
31094;4046;;;;;;;;;;;;;;;;;;
31095;10162;;;;;;;;;;;;;;;;;;
31096;7498;;;;;;;;;;;;;;;;;;
31097;6266;;;;;;;;;;;;;;;;;;
31098;6046;;;;;;;;;;;;;;;;;;
31099;5199;;;;;;;;;;;;;;;;;;
31100;8510;;;;;;;;;;;;;;;;;;
31101;10814;;;;;;;;;;;;;;;;;;
31102;9471;;;;;;;;;;;;;;;;;;
31103;6504;;;;;;;;;;;;;;;;;;
31104;4140;;;;;;;;;;;;;;;;;;
31105;10384;;;;;;;;;;;;;;;;;;
31106;6234;;;;;;;;;;;;;;;;;;
32001;10087;;;;;;;;;;;;;;;;;;
32002;7202;;;;;;;;;;;;;;;;;;
32003;7950;;;;;;;;;;;;;;;;;;
32004;7698;;;;;;;;;;;;;;;;;;
32005;9373;;;;;;;;;;;;;;;;;;
32006;9185;;;;;;;;;;;;;;;;;;
32007;10700;;;;;;;;;;;;;;;;;;
32008;7416;;;;;;;;;;;;;;;;;;
32009;7374;;;;;;;;;;;;;;;;;;
32010;11547;;;;;;;;;;;;;;;;;;
32011;9057;;;;;;;;;;;;;;;;;;
32012;5692;;;;;;;;;;;;;;;;;;
32013;8737;;;;;;;;;;;;;;;;;;
32014;8032;;;;;;;;;;;;;;;;;;
32015;6974;;;;;;;;;;;;;;;;;;
32016;6314;;;;;;;;;;;;;;;;;;
32017;19120;;;;;;;;;;;;;;;;;;
32018;8673;;;;;;;;;;;;;;;;;;
32019;10828;;;;;;;;;;;;;;;;;;
32020;10321;;;;;;;;;;;;;;;;;;
32021;4595;;;;;;;;;;;;;;;;;;
32022;8366;;;;;;;;;;;;;;;;;;
32023;13936;;;;;;;;;;;;;;;;;;
32024;9559;;;;;;;;;;;;;;;;;;
32025;8522;;;;;;;;;;;;;;;;;;
32026;5926;;;;;;;;;;;;;;;;;;
32027;6440;;;;;;;;;;;;;;;;;;
32028;8989;;;;;;;;;;;;;;;;;;
32029;7034;;;;;;;;;;;;;;;;;;
32030;8945;;;;;;;;;;;;;;;;;;
32031;8369;;;;;;;;;;;;;;;;;;
32032;14058;;;;;;;;;;;;;;;;;;
32033;11156;;;;;;;;;;;;;;;;;;
32034;9600;;;;;;;;;;;;;;;;;;
32035;6052;;;;;;;;;;;;;;;;;;
32036;7699;;;;;;;;;;;;;;;;;;
32037;6955;;;;;;;;;;;;;;;;;;
32038;6429;;;;;;;;;;;;;;;;;;
32039;9431;;;;;;;;;;;;;;;;;;
32040;6410;;;;;;;;;;;;;;;;;;
32041;5794;;;;;;;;;;;;;;;;;;
32042;8075;;;;;;;;;;;;;;;;;;
32043;7794;;;;;;;;;;;;;;;;;;
32044;8368;;;;;;;;;;;;;;;;;;
32045;9380;;;;;;;;;;;;;;;;;;
32046;7671;;;;;;;;;;;;;;;;;;
32047;9449;;;;;;;;;;;;;;;;;;
32048;9267;;;;;;;;;;;;;;;;;;
32049;7728;;;;;;;;;;;;;;;;;;
32050;7916;;;;;;;;;;;;;;;;;;
32051;6751;;;;;;;;;;;;;;;;;;
32052;8381;;;;;;;;;;;;;;;;;;
32053;7854;;;;;;;;;;;;;;;;;;
32054;6383;;;;;;;;;;;;;;;;;;
32055;8468;;;;;;;;;;;;;;;;;;
32056;22434;;;;;;;;;;;;;;;;;;
32057;7556;;;;;;;;;;;;;;;;;;
32058;8092;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
